ulke_adi,il_adi,il_kodu,ilce_adi,ilce_kodu,okul_adi,okul_website,tip
Türkiye,Adana,1,Çukurova,19,Güzelyalı İlkokulu,http://guzelyaliio.meb.k12.tr,İlkokul
Türkiye,Adana,1,Çukurova,19,Semiha Yücel Akdeğirmen İlkokulu,http://syailkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Çukurova,19,Semiha Yücel Akdeğirmen Ortaokulu,http://syaortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Çukurova,19,Kabasakal Ortaokulu,http://kabasakaloo.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Çukurova,19,Emine Nabi Menemencioğlu Anaokulu,http://eminenabianaokulu.meb.k12.tr,Anaokulu
Türkiye,Adana,1,Çukurova,19,Hümeyra Ökten Kız Anadolu İmam Hatip Lisesi,http://humeyraokten.meb.k12.tr,Meslek Lisesi
Türkiye,Adana,1,Çukurova,19,Dörtler Topalak İlkokulu,http://dortlertopalakilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Çukurova,19,Adana Ticaret Borsası Anadolu Lisesi,http://atbal.meb.k12.tr,Lise
Türkiye,Adana,1,Çukurova,19,Çağrıbey Mesleki Ve Teknik Anadolu Lisesi,http://cagribeyasml.meb.k12.tr,Lise
Türkiye,Adana,1,Çukurova,19,Vakıfbank Ortaokulu,http://vakifbankortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Çukurova,19,Edebali İlkokulu,http://edebali.meb.k12.tr,İlkokul
Türkiye,Adana,1,Çukurova,19,Çukurova Toroslar Anadolu Lisesi,http://cukurovatoroslar.meb.k12.tr,Lise
Türkiye,Adana,1,Çukurova,19,Alparslan İlkokulu,http://alparslannilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Çukurova,19,Oğuzhan Ortaokulu,http://oguzhan-ortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Çukurova,19,Attila İlkokulu,http://attila.meb.k12.tr,İlkokul
Türkiye,Adana,1,Çukurova,19,Ahmet Kurttepeli Anadolu Lisesi,http://ahmetkurttepelianadolulisesi.meb.k12.tr,Lise
Türkiye,Adana,1,Çukurova,19,İbn-i Sina İlkokulu,http://ibn-isina.meb.k12.tr,İlkokul
Türkiye,Adana,1,Çukurova,19,Emine Nabi Menemencioğlu İlkokulu,http://eminenabiilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Çukurova,19,İbrahim Atalı İmam Hatip Ortaokulu,http://ibrahimataliiho.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Çukurova,19,Adana Genç İşadamları Derneği Ortaokulu,http://agiadortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Çukurova,19,Ahmet Sabancı Anaokulu,http://ahmetsabancianaokulu.meb.k12.tr,Anaokulu
Türkiye,Adana,1,Çukurova,19,Gönül-ferhat Baykara İlkokulu,http://gonulferhatbaykarailkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Çukurova,19,Şehit Muhammet Ali Demir Ortaokulu,http://sumado.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Çukurova,19,Güzelyalı Ortaokulu,http://cukurovaguzelyalioo.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Çukurova,19,Çukurova İmkb  İlkokulu,http://cukurovaimkbilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Çukurova,19,Ayşe Atıl İlkokulu,http://ayseatililkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Çukurova,19,Adana Tabipler Odası İlkokulu,http://adanatabiplerodasiilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Çukurova,19,Ramazan Atıl Anadolu Lisesi,http://ramazanatilanadolulisesi.meb.k12.tr,Lise
Türkiye,Adana,1,Çukurova,19,Fazilet Kibritoğlu İmam Hatip Ortaokulu,http://faziletkibritogluimamhatip.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Çukurova,19,Şehit Aytekin Kuru İmam Hatip Ortaokulu,http://shtaytekinkuruimamhatiportaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Çukurova,19,Şehit Ebubekir Durmuş Orta Okulu,http://sehitebubekirdurmus.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Çukurova,19,Emine Sapmaz İlkokulu,http://eminesapmazilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Çukurova,19,Adana Kız Lisesi,http://adanakizlisesi.meb.k12.tr,Lise
Türkiye,Adana,1,Çukurova,19,Öğretmen Zeynep Erdoğdu Ortaokulu,http://zeyneperdogduortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Çukurova,19,Çukurova Elektrik Mesleki Ve Teknik Anadolu Lisesi,http://ceeml.meb.k12.tr,Lise
Türkiye,Adana,1,Çukurova,19,Adana Çukurova Güzel Sanatlar Lisesi,http://cukurovagsl.meb.k12.tr,Lise
Türkiye,Adana,1,Çukurova,19,Ertuğrul Gazi İlkokulu,http://ertugrulgazii01.meb.k12.tr,İlkokul
Türkiye,Adana,1,Çukurova,19,Kurttepe İmkb İlkokulu,http://kurttepeimkbilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Çukurova,19,Emine Nabi Menemencioğlu Anadolu Lisesi,http://enml.meb.k12.tr,Lise
Türkiye,Adana,1,Çukurova,19,Kenan Çetinel İlkokulu,http://kenancetinelilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Çukurova,19,Şambayadı Ortaokulu,http://sambayadiortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Çukurova,19,Selcen Hatun Anaokulu,http://selcenhatunanaokulu.meb.k12.tr,Anaokulu
Türkiye,Adana,1,Çukurova,19,Mithat Topal Ortaokulu,http://mithattopalortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Çukurova,19,Şehit Enver Buğur Ortaokulu,http://sehitenverbugurortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Çukurova,19,Mehmet-bedia Kipri İlkokulu,http://mbk.meb.k12.tr,İlkokul
Türkiye,Adana,1,Çukurova,19,Kenan Çetinel Ortaokulu,http://kenancetinelortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Çukurova,19,İbrahim Atalı Mesleki Ve Teknik Anadolu Lisesi,http://ibrahimatalitml.meb.k12.tr,Lise
Türkiye,Adana,1,Çukurova,19,Toki Şehit Bahattin Kalaycı İlkokulu,http://sehitbahattinkalayciilkogretim.meb.k12.tr,İlkokul
Türkiye,Adana,1,Çukurova,19,Necip Fazıl Kısakürek İlkokulu,http://cukurovanfk.meb.k12.tr,İlkokul
Türkiye,Adana,1,Çukurova,19,Hacı Nazım Turgut İlkokulu,http://hacinazimturgutilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Çukurova,19,Seyhan Hacı Hatice Turgut Anadolu Lisesi,http://hhtal.meb.k12.tr,Lise
Türkiye,Adana,1,Çukurova,19,Çukurova Rehberlik Ve Araştırma Merkezi,http://cukurovaram.meb.k12.tr,Araştırma Merkezi
Türkiye,Adana,1,Çukurova,19,Selahaddin Eyyubi İmam Hatip Ortaokulu,http://adanaselahaddineyyubi.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Çukurova,19,Oğuz Kağan Köksal Görme Engelliler İlkokulu,http://okkgormeengellilerilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Feke Anadolu İmam Hatip Lisesi,http://fekeanadoluihl.meb.k12.tr,Lise
Türkiye,Adana,1,Feke,6,Feke Anadolu Lisesi,http://fekeanadolulisesi.meb.k12.tr,Lise
Türkiye,Adana,1,Feke,6,Halk Eğitim Merkezi,http://fekehem.meb.k12.tr,Halk Eğitim Merkezi
Türkiye,Adana,1,Feke,6,Öğretmen Evi Ve Akşam Sanat Okulu,http://fekev.meb.k12.tr,Sanat Okulu
Türkiye,Adana,1,Feke,6,Ortaköy İlkokulu,http://fekeortakoyilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Süphandere Ortaokulu,http://fekesuphandereortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Feke,6,Şahmuratlı İlkokulu,http://fekesahmuratliilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Yerebakan İlkokulu,http://fekeyerebakanilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Çandırlar Bekirhacılı İlkokulu,http://candirlarbekirhaciliilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Karacaoğlan Ortaokulu,http://fekekaracaoglan.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Feke,6,Musalar İlkokulu,http://fekemusalarilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Bahçecik İlkokulu,http://bahcecikilkokulu01.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Lütfiye Ayşe Baytok Yatılı Bölge Ortaokulu,http://fekelutfiyeaysebaytok.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Feke,6,Güzpınarı Belen İlkokulu,http://guzpinaribelenilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Oruçlu İlkokulu,http://fekeoruclu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Gedikli İlkokulu,http://fekegedikli.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Ormancık İlkokulu,http://fekeormancikilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Göbelli İlkokulu,http://fekegobelli.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Çandırlar İlkokulu,http://fekecandirlar.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Oruçlu Ortaokulu,http://orucluortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Feke,6,Akoluk İlkokulu,http://akolukilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Tokmanaklı İlkokulu,http://tokmanakli.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,İncirci İlkokulu,http://fekeincirci.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Ormancık Ortaokulu,http://ormancikortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Feke,6,Kovukçınar İlkokulu,http://kovuknarilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Hıdıruşağı İlkokulu,http://fekehidirusagiilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Kırıkuşağı İlkokulu,http://fekekirikusagi.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Feke İmam Hatip Ortaokulu,http://fekeimamhatip.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Feke,6,Süphandere İlkokulu,http://fekesuphandere.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Gürümze İlkokulu,http://gurumzeilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Kaleyüzü İlkokulu,http://fekekaleyuzu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Tenkerli İlkokulu,http://tenkerliilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Güzpınarı İlkokulu,http://fekeguzpinari.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Gaffaruşağı İlkokulu,http://gaffarusagiilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Karacaoğlan İlkokulu,http://fekekaracaoglanilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Ali Kuşçu İlkokulu,http://fekealikuscuilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Feke,6,Ortaköy Ortaokulu,http://fekeortakoy.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Feke,6,Paşalı  Ortaokulu,http://fekepasali.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Feke,6,Lütfiye Ayşe Baytok İlkokulu,http://labilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,23 Nisan Ortaokulu,http://imamoglu23nisanortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,İmamoğlu,7,Atatürk İlkokulu,http://imamogluataturkilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,Cumhuriyet İlkokulu,http://imamoglucumhuriyetilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,Cumhuriyet Ortaokulu,http://imamoglucumhuriyetortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,İmamoğlu,7,İmamoğlu Halk Eğitim Merkezi,http://imamogluhem.meb.k12.tr,Halk Eğitim Merkezi
Türkiye,Adana,1,İmamoğlu,7,İmamoğlu Mesleki Ve Teknik Anadolu Lisesi,http://meslekiveteknikanadolulisesi.meb.k12.tr,Lise
Türkiye,Adana,1,İmamoğlu,7,İmamoğlu Mesleki Eğitim Merkezi,http://imamoglumem.meb.k12.tr,Meslek Lisesi
Türkiye,Adana,1,İmamoğlu,7,Sayca İlkokulu,http://imamoglusaycailkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,Yavuz Sultan Selim Ortaokulu,http://imamogluysselim.meb.k12.tr,Ortaokul
Türkiye,Adana,1,İmamoğlu,7,Zübeyde Hanım Anaokulu,http://imamogluzubeydehanimanaokulu.meb.k12.tr,Anaokulu
Türkiye,Adana,1,İmamoğlu,7,Koyunevi İlkokulu,http://imamoglukoyuneviilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,Hürriyet İlkokulu,http://imamogluhurriyetilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,İstiklal Ortaokulu,http://imamogluistiklalortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,İmamoğlu,7,Üçtepe Ortaokulu,http://imamogluuctepeortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,İmamoğlu,7,Üçtepe İlkokulu,http://imamogluuctepeilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,Fatih Yatılı Bölge Ortaokulu,http://fatihybo.meb.k12.tr,Ortaokul
Türkiye,Adana,1,İmamoğlu,7,Saygeçit İlkokulu,http://imamoglusaygecitilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,Şehit Osman Tatar İlkokulu,http://sehitosmantatarilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,Koyunevi Ortaokulu,http://imamoglukoyuneviortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,İmamoğlu,7,İmamoğlu Anadolu Lisesi,http://imamogluanadolulisesi.meb.k12.tr,Lise
Türkiye,Adana,1,İmamoğlu,7,Hacıhasanlı İlkokulu,http://hacihasanliilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,Malıhıdırlı İlkokulu,http://malihidirliilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,Malıhıdırlı Ortaokulu,http://malihidirliortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,İmamoğlu,7,Sevinçli Ortaokulu,http://imamoglusevincliortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,İmamoğlu,7,Ayvalı İlkokulu,http://imamogluayvaliilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,Sevinçli İlkokulu,http://imamoglusevincliilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,Yunus Emre Anaokulu,http://imamogluyunusemreanaokulu.meb.k12.tr,Anaokulu
Türkiye,Adana,1,İmamoğlu,7,Çörten Pekmezci İlkokulu,http://imamoglucortenpekmezci.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,İmamoğlu Anadolu İmam Hatip Lisesi,http://iaihl.meb.k12.tr,Lise
Türkiye,Adana,1,İmamoğlu,7,Lokman Hekim Mesleki Ve Teknik Anadolu Lisesi,http://imamoglulh.meb.k12.tr,Lise
Türkiye,Adana,1,İmamoğlu,7,Çörten İlkokulu,http://imamoglucortenilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,Alaybeyi Abdiluşagı İlkokulu,http://alaybeyiabdilusagi.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,Üçtepe Menteş İlkokulu,http://imamogluuctepementesilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,Mehmet Akif Ortaokulu,http://imamoglumehmetakifortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,İmamoğlu,7,Alaybeyi İlkokulu,http://imamoglualaybeyiilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,Otluk İlkokulu,http://imamogluotlukilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,Yazıtepe İlkokulu,http://imamogluyazitepeilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,Faydalı İlkokulu,http://imamoglufaydaliilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,Camili Ortaokulu,http://imamoglucamiliortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,İmamoğlu,7,Camili İlkokulu,http://imamoglucamiliilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,Sevgi Anaokulu,http://imamoglusevgianaokulu.meb.k12.tr,Anaokulu
Türkiye,Adana,1,İmamoğlu,7,Şehit Veli Ataşcı İlkokulu,http://imamoglusehitveliatasciilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,İmamoğlu,7,İmamoğlu Öğretmenevi Müdürlüğü,http://imamogluogretmenevi.meb.k12.tr,Meslek Lisesi
Türkiye,Adana,1,İmamoğlu,7,İmamoğlu İmam Hatip Ortaokulu,http://imamogluimamhatiportaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Karaisalı,9,1 Nisan Yatılı Bölge Ortaokulu,http://1nisanybo.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Karaisalı,9,Atatürk Ortaokulu,http://karaisaliataturkortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Karaisalı,9,Bekirli İlkokulu,http://bekirli.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Beydemir İlkokulu,http://beydemirilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Bucak İlköğretim Okulu,http://bucakilkogretimokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Çukur İlkokulu,http://cukurilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Hacımusalı Şehit Saadettin Şafak  İlkokulu,http://hacimusali.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Halk Eğitim Merkezi,http://karaisalihem.meb.k12.tr,Halk Eğitim Merkezi
Türkiye,Adana,1,Karaisalı,9,Ömer Nasuhi Bilmen Anadolu İmam Hatip Lisesi,http://karaisaliihl.meb.k12.tr,Lise
Türkiye,Adana,1,Karaisalı,9,Karaisalı Anaokulu,http://karaisalianaokulu.meb.k12.tr,Anaokulu
Türkiye,Adana,1,Karaisalı,9,Karaisalı Çatalan Çok Programlı Anadolu Lisesi,http://catalanlisesi.meb.k12.tr,Lise
Türkiye,Adana,1,Karaisalı,9,Karaisalı Anadolu Lisesi,http://karaisalianadolulisesi.meb.k12.tr,Lise
Türkiye,Adana,1,Karaisalı,9,Kırıklı İlkokulu,http://kirikli.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Kuzgun Şehit Mehmet Selçuk Kandiltaş İlkokulu,http://741334.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Mrk.boztahta İlköğretim Okulu,http://mrkboztahta.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Karaisalı Mesleki Ve Teknik Anadolu Lisesi,http://karaisalisml.meb.k12.tr,Lise
Türkiye,Adana,1,Karaisalı,9,Şehit Mehmet Çalışkan İlköğretim Okulu,http://sehitmehmetcaliskan.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Torunsolaklı H.kerım Yılmaz İlköğretim Oku,http://torunsolakli.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Çevlik İlkokulu,http://cevlikio.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Gildirli İlkokulu,http://gildirliilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Beydemir Ortaokulu,http://beydemirortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Karaisalı,9,Eğlence Şehitler Ortaokulu,http://eglencesehitlerortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Karaisalı,9,Çukur Ortaokulu,http://cukurortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Karaisalı,9,Cumhuriyet  İlkokulu,http://karaisalicumhuriyetio.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Çatalan Ortaokulu,http://catalanortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Karaisalı,9,Çatalan İlkokulu,http://catalanilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Barakdağı Mezit Şehit Bahattin Çelik İlkokulu,http://barakdagmezit.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Barakdağı İlkokulu,http://barakdagiilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Şehit Mehmet Çalışkan İlkokulu,http://smcaliskanilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Bucak İlkokulu,http://karaisalibucakilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Boztahta İlkokulu,http://boztahtailkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Bucak Ortaokulu,http://karaisalibucakortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Karaisalı,9,100. Yıl İlkokulu,http://corlukevizli100yil.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Etekli Erkeğin Şehit Fatih Yılmaz İlkokulu,http://eesfyio.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Torunsolaklı Hacı Kerim Yılmaz İlkokulu,http://torunsolaklilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Etekli Erkeğin Şehit Fatih Yılmaz Ortaokulu,http://eesfyoo.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Karaisalı,9,Karaisalı İmam Hatip Ortaokulu,http://karaisaliiho.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Karaisalı,9,Hacılı Şehit Ali Gümüştop İlkokulu,http://hacilisagilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Eğlence Şehitler İlkokulu,http://eglencesehitlerilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Çakallı İlkokulu,http://karaisalicakalliilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karaisalı,9,Karakılıç İlkokulu,http://karakilic01.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karataş,10,Adalı İlkokulu,http://karatasadali.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karataş,10,Ataköy İlkokulu,http://karatasatakoy.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karataş,10,Atatürk İlkokulu,http://karatasataturk.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karataş,10,Bahçe Hamit Buğa İlkokulu,http://bahce01.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karataş,10,Çakırören İlkokulu,http://karatascakiroren.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karataş,10,Çimeli Benli İlkokulu,http://cimelibenli.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karataş,10,Damlapınar İlkokulu,http://karatasdamlapinar.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karataş,10,Halk Eğitim Merkezi,http://karatashem.meb.k12.tr,Halk Eğitim Merkezi
Türkiye,Adana,1,Karataş,10,Hasırağcı İlkokulu,http://hasiragaci.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karataş,10,İlçe Milli Eğitim Müdürlüğü,http://karatas.meb.k12.tr,Milli Eğitim Müdürlüğü
Türkiye,Adana,1,Karataş,10,Kapı İlkokulu,http://karataskapi.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karataş,10,Karataş İmkb Çok Programlı Anadolu Lisesi,http://karatasimkbcpl.meb.k12.tr,Lise
Türkiye,Adana,1,Karataş,10,Karataş Tevfik Ayser Canbolat Anadolu Lisesi,http://karatasaol.meb.k12.tr,Lise
Türkiye,Adana,1,Karataş,10,Kesik İlkokulu,http://karataskesik.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karataş,10,Karataş İmam Hatip Ortaokulu,http://karatasimamhatip.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Karataş,10,Oymaklı İlkokulu,http://karatasoymakli.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karataş,10,Sirkenli İlkokulu,http://sirkenli.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karataş,10,Tabaklar İlkokulu,http://karatastabaklar.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karataş,10,Karataş Anaokulu,http://karatasanaokulu.meb.k12.tr,Anaokulu
Türkiye,Adana,1,Karataş,10,Tuzkuyusu İlkokulu,http://karatastuzkuyusu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karataş,10,Tuzla İlkokulu,http://karatastuzlailkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karataş,10,Yemişli İlkokulu,http://yemisli.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karataş,10,Mehmet Akif Ortaokulu,http://mehmetakifortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Karataş,10,Bahçe Hamit Buğa İlkokulu,http://740115.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karataş,10,Cumhuriyet İlkokulu,http://karatascumhuriyet.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karataş,10,Bahçe Hamit Buğa Ortaokulu,http://bahcehamitbuga.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Karataş,10,Tuzla Çok Programlı Anadolu Lisesi,http://tuzlacpl.meb.k12.tr,Lise
Türkiye,Adana,1,Karataş,10,Bebeli İlkokulu,http://bebeliilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Karataş,10,Tuzla Ortaokulu,http://tuzlaortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Kozan,11,Postkabasakal İlkokulu,http://postkabasakalio.meb.k12.tr,İlkokul
Türkiye,Adana,1,Kozan,11,100. Yıl İlkokulu,http://kozan100yil.meb.k12.tr,İlkokul
Türkiye,Adana,1,Kozan,11,2 Haziran İlkokulu,http://2haziranilkokulu.meb.k12.tr,İlkokul
Türkiye,Adana,1,Kozan,11,50. Yıl Anadolu Lisesi,http://kozan50yilanadolulisesi.meb.k12.tr,Lise
Türkiye,Adana,1,Kozan,11,Akdam Ortaokulu,http://kozanakdamortaokulu.meb.k12.tr,Ortaokul
Türkiye,Adana,1,Kozan,11,Atatürk İlkokulu,http://kozanataturk.meb.k12.tr,İlkokul
